TripID,Jounery_Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
149920,2022-11-06,NEW DELHI,KALKAJI MANDIR,0.6900000000000001,117.25,88.76,8,Smart Card,weekend
42189,2023-12-05,RAJIV CHOWK,KASHMERE GATE,6.83,163.23,71.43,24,Smart Card,festival
123122,2023-06-18,JANAKPURI WEST,RAJOURI GARDEN,0.93,82.56,7.33,17,Tourist Card,maintenance
51644,2024-09-25,KALKAJI MANDIR,RAJOURI GARDEN,1.38,198.15,83.11,25,Tourist Card,festival
7969,2023-04-06,RAJIV CHOWK,DILSHAD GARDEN,4.22,110.77,34.16,24,Smart Card,festival
78560,2022-04-07,CENTRAL SECRETARIAT,RAJOURI GARDEN,4.11,191.07,114.96,26,Smart Card,peak
64988,2023-11-23,LAXMI NAGAR,NETAJI SUBHASH PLACE,12.25,90.5,20.93,25,Single,peak
74794,2023-10-04,NOIDA CITY CENTRE,NOIDA CITY CENTRE,0.91,68.61,99.78,24,Tourist Card,festival
28623,2024-06-02,JANAKPURI WEST,AIIMS,10.93,149.06,113.85,27,Smart Card,weekend
57716,2022-06-30,KASHMERE GATE,JANAKPURI WEST,9.76,86.16,115.08,16,Single,festival
95248,2024-11-27,RAJIV CHOWK,PUNJABI BAGH,0.77,116.32,111.96,27,Tourist Card,weekend
87354,2022-05-18,KASHMERE GATE,JASOLA VIHAR,3.76,57.29,74.44,25,Tourist Card,off-peak
127948,2024-05-15,RAJIV CHOWK,KALKAJI MANDIR,3.79,162.02,21.76,17,Single,peak
788,2023-03-15,RAJIV CHOWK,AIIMS,8.22,49.82,110.33,20,Tourist Card,off-peak
68548,2022-03-07,RAJIV CHOWK,LAXMI NAGAR,6.03,12.42,104.29,18,Tourist Card,peak
14052,2023-02-25,DILSHAD GARDEN,BARAKHAMBA ROAD,13.32,63.46,70.06,27,Smart Card,off-peak
52402,2024-06-06,KALKAJI MANDIR,MANDI HOUSE,2.36,115.88,7.77,11,Single,peak
132052,2024-06-06,NEW DELHI,PUNJABI BAGH,3.67,53.19,95.69,22,Smart Card,festival
127150,2024-03-14,RAJIV CHOWK,INDERLOK,1.81,45.92,37.32,19,Tourist Card,weekend
93033,2022-12-28,RAJIV CHOWK,KALKAJI MANDIR,4.9,146.53,61.29,14,Single,maintenance
40499,2024-04-05,INDERLOK,CHANDNI CHOWK,11.34,188.08,93.56,20,Single,off-peak
140922,2024-07-24,NEW DELHI,NETAJI SUBHASH PLACE,19.82,110.97,51.63,18,Smart Card,festival
147738,2023-12-08,AIIMS,RAJIV CHOWK,6.73,192.62,98.32,21,Tourist Card,weekend
53111,2022-10-30,INDERLOK,DILSHAD GARDEN,2.06,23.15,81.15,23,Single,maintenance
52566,2022-03-20,RAJIV CHOWK,NETAJI SUBHASH PLACE,2.38,32.54,111.62,10,Smart Card,festival
42103,2023-03-29,NEW DELHI,NOIDA CITY CENTRE,31.94,59.95,91.66,19,Tourist Card,festival
82112,2023-06-09,NOIDA CITY CENTRE,MODEL TOWN,1.76,23.45,113.79,22,Single,maintenance
123611,2023-01-15,JASOLA VIHAR,MANDI HOUSE,5.76,10.88,113.05,17,Single,festival
50994,2023-07-01,NOIDA CITY CENTRE,OLD DELHI,7.8,103.75,12.48,20,Tourist Card,off-peak
96863,2023-11-03,NOIDA CITY CENTRE,NETAJI SUBHASH PLACE,1.74,91.16,36.24,21,Tourist Card,festival
127396,2024-05-07,MANDI HOUSE,NETAJI SUBHASH PLACE,2.7,20.2,70.2,20,Tourist Card,maintenance
40601,2023-06-08,KALKAJI MANDIR,MANDI HOUSE,1.04,11.29,101.27,34,Tourist Card,festival
105071,2022-05-18,RAJIV CHOWK,KASHMERE GATE,2.03,14.66,96.82,23,Smart Card,festival
128040,2022-10-23,KASHMERE GATE,LAXMI NAGAR,3.12,35.31,61.98,21,Tourist Card,festival
117486,2024-04-12,JASOLA VIHAR,PRAGATI MAIDAN,1.57,155.15,104.97,21,Smart Card,off-peak
71715,2023-05-20,NEW DELHI,AIIMS,0.8300000000000001,144.63,47.19,22,Tourist Card,weekend
124583,2023-04-19,JASOLA VIHAR,KIRTI NAGAR,3.47,50.74,60.94,23,Smart Card,weekend
138541,2024-07-20,DILSHAD GARDEN,MANDI HOUSE,2.77,139.82,18.87,18,Tourist Card,festival
30163,2024-11-09,NEW DELHI,HAUZ KHAS,5.35,10.37,20.73,22,Tourist Card,peak
72831,2023-05-07,NOIDA CITY CENTRE,RAJOURI GARDEN,4.6,182.55,36.48,23,Smart Card,festival
15754,2023-02-25,MANDI HOUSE,KIRTI NAGAR,20.03,141.92,68.5,23,Smart Card,peak
142672,2023-11-02,KALKAJI MANDIR,OLD DELHI,8.54,11.34,19.2,20,Tourist Card,festival
140866,2023-01-16,INDERLOK,PRAGATI MAIDAN,3.34,80.69,94.42,22,Single,off-peak
86044,2023-04-22,CHANDNI CHOWK,KASHMERE GATE,10.66,169.95,8.3,18,Smart Card,peak
126613,2022-07-16,RAJIV CHOWK,KALKAJI MANDIR,5.34,106.45,102.98,16,Single,festival
138329,2024-07-13,KALKAJI MANDIR,OLD DELHI,0.96,60.02,111.72,15,Tourist Card,off-peak
131533,2022-10-11,DILSHAD GARDEN,NOIDA CITY CENTRE,2.37,63.34,47.87,23,Tourist Card,maintenance
44898,2024-09-12,NOIDA CITY CENTRE,LAXMI NAGAR,3.24,79.64,97.16,20,Tourist Card,festival
114115,2022-09-07,JANAKPURI WEST,KALKAJI MANDIR,3.21,58.47,13.54,22,Tourist Card,festival
33141,2024-03-16,NOIDA CITY CENTRE,INDERLOK,3.5700000000000003,197.87,55.84,16,Single,festival
4852,2023-02-22,MANDI HOUSE,KASHMERE GATE,1.09,60.36,87.53,24,Tourist Card,peak
12076,2024-08-16,NOIDA CITY CENTRE,KALKAJI MANDIR,1.7000000000000002,197.3,110.88,12,Smart Card,weekend
38426,2022-11-22,AIIMS,JANAKPURI WEST,4.35,150.25,106.31,13,Tourist Card,maintenance
148251,2022-07-24,DILSHAD GARDEN,CENTRAL SECRETARIAT,9.43,119.17,58.41,22,Tourist Card,festival
88627,2022-07-10,JANAKPURI WEST,KIRTI NAGAR,2.6,99.86,117.4,23,Tourist Card,festival
84158,2022-02-14,LAXMI NAGAR,RAJOURI GARDEN,6.95,131.53,32.43,13,Single,maintenance
143215,2024-10-07,DILSHAD GARDEN,PRAGATI MAIDAN,3.21,37.11,48.01,26,Tourist Card,off-peak
20303,2023-12-19,RAJOURI GARDEN,BARAKHAMBA ROAD,5.78,63.52,55.7,17,Smart Card,festival
55424,2024-01-17,NOIDA CITY CENTRE,PRAGATI MAIDAN,1.13,59.82,6.05,21,Tourist Card,off-peak
38052,2023-12-31,JANAKPURI WEST,AIIMS,7.24,49.35,91.82,16,Single,off-peak
44158,2024-07-06,NEW DELHI,OLD DELHI,2.81,50.9,44.45,20,Tourist Card,festival
136276,2024-08-01,RAJIV CHOWK,BARAKHAMBA ROAD,2.35,89.95,7.3,21,Single,off-peak
115080,2024-05-20,RAJIV CHOWK,LAXMI NAGAR,0.87,91.08,81.3,12,Tourist Card,festival
76684,2024-09-20,HAUZ KHAS,LAXMI NAGAR,2.08,92.73,39.66,19,Smart Card,off-peak
130346,2023-07-06,INDERLOK,MODEL TOWN,5.95,67.13,21.4,17,Tourist Card,festival
123881,2023-06-16,RAJOURI GARDEN,INDERLOK,2.31,197.19,97.26,24,Single,festival
58835,2023-07-11,JASOLA VIHAR,HAUZ KHAS,2.1,126.72,27.3,16,Tourist Card,festival
93743,2024-08-31,RAJIV CHOWK,HAUZ KHAS,5.34,133.25,9.76,12,Tourist Card,weekend
102099,2023-08-21,DILSHAD GARDEN,NETAJI SUBHASH PLACE,6.52,83.75,16.23,24,Tourist Card,off-peak
140845,2022-06-05,RAJOURI GARDEN,PRAGATI MAIDAN,0.85,75.77,28.23,20,Single,festival
107839,2023-07-12,MODEL TOWN,PUNJABI BAGH,0.9400000000000001,52.98,86.38,19,Tourist Card,festival
29827,2023-07-31,MODEL TOWN,NOIDA CITY CENTRE,3.14,108.46,94.28,23,Smart Card,maintenance
58247,2023-08-09,CHANDNI CHOWK,HAUZ KHAS,9.05,197.68,7.36,11,Single,off-peak
63585,2024-09-27,CHANDNI CHOWK,MODEL TOWN,8.36,69.87,68.1,12,Single,weekend
142740,2023-08-09,MANDI HOUSE,KALKAJI MANDIR,0.6000000000000001,190.42,46.46,25,Smart Card,off-peak
105775,2024-07-03,MANDI HOUSE,LAXMI NAGAR,1.83,149.86,28.44,17,Tourist Card,peak
106266,2022-08-29,MANDI HOUSE,RAJIV CHOWK,8.15,122.84,17.46,21,Smart Card,maintenance
108224,2022-02-25,AIIMS,JASOLA VIHAR,13.88,94.1,42.77,26,Single,festival
5318,2024-11-15,JASOLA VIHAR,RAJOURI GARDEN,0.65,165.09,44.11,22,Tourist Card,weekend
95190,2022-09-22,KALKAJI MANDIR,DILSHAD GARDEN,3.59,80.22,93.14,11,Tourist Card,maintenance
15767,2023-11-24,LAXMI NAGAR,AIIMS,3.51,191.81,49.7,21,Smart Card,off-peak
18126,2022-07-18,KALKAJI MANDIR,MODEL TOWN,8.28,40.85,92.85,17,Tourist Card,festival
27900,2024-08-25,MODEL TOWN,PUNJABI BAGH,0.96,86.86,6.62,17,Tourist Card,weekend
143393,2023-12-25,LAXMI NAGAR,INDERLOK,2.8,79.5,48.26,15,Tourist Card,peak
49641,2024-01-01,RAJIV CHOWK,KIRTI NAGAR,0.53,10.45,86.08,17,Smart Card,maintenance
64104,2022-06-05,MANDI HOUSE,JANAKPURI WEST,2.91,118.37,80.81,31,Smart Card,festival
125959,2023-02-07,MODEL TOWN,NOIDA CITY CENTRE,6.19,187.47,20.89,25,Single,festival
5016,2022-08-20,MODEL TOWN,KIRTI NAGAR,2.21,189.7,67.03,25,Single,maintenance
100374,2022-08-01,NOIDA CITY CENTRE,RAJOURI GARDEN,3.61,187.64,117.25,24,Smart Card,maintenance
63930,2023-07-15,NOIDA CITY CENTRE,DILSHAD GARDEN,0.6900000000000001,116.65,116.46,13,Single,peak
137642,2024-11-05,NEW DELHI,JASOLA VIHAR,4.52,52.71,118.76,18,Tourist Card,maintenance
105392,2023-07-25,JASOLA VIHAR,DILSHAD GARDEN,4.12,55.31,104.72,18,Single,peak
46371,2024-03-14,MODEL TOWN,BARAKHAMBA ROAD,2.54,146.4,77.39,23,Smart Card,festival
21802,2023-04-16,AIIMS,MODEL TOWN,2.73,194.15,47.78,19,Tourist Card,festival
82937,2023-10-23,DILSHAD GARDEN,KASHMERE GATE,0.67,44.29,65.28,22,Tourist Card,festival
10768,2023-01-23,LAXMI NAGAR,JASOLA VIHAR,1.97,39.27,36.4,18,Single,festival
134877,2023-02-10,KASHMERE GATE,NEW DELHI,2.87,165.53,78.0,21,Smart Card,peak
9385,2023-08-09,KASHMERE GATE,PRAGATI MAIDAN,3.63,23.57,75.78,31,Tourist Card,festival
139555,2022-08-06,LAXMI NAGAR,BARAKHAMBA ROAD,2.26,150.59,66.02,18,Tourist Card,maintenance
27445,2023-10-21,RAJIV CHOWK,NETAJI SUBHASH PLACE,4.79,183.04,12.1,23,Single,off-peak
58736,2023-09-03,NOIDA CITY CENTRE,SHIVAJI PARK,8.23,70.22,32.97,26,Smart Card,peak
13830,2023-05-29,RAJIV CHOWK,CENTRAL SECRETARIAT,4.08,123.77,100.17,17,Single,maintenance
49210,2022-05-19,LAXMI NAGAR,AIIMS,1.46,63.88,61.76,21,Single,weekend
40827,2023-02-06,NOIDA CITY CENTRE,CHANDNI CHOWK,3.86,76.87,7.92,20,Tourist Card,maintenance
94423,2023-10-21,RAJIV CHOWK,CHANDNI CHOWK,14.12,174.59,92.99,23,Smart Card,weekend
81496,2023-07-31,MANDI HOUSE,RAJOURI GARDEN,10.78,65.01,112.81,30,Tourist Card,festival
132392,2024-06-06,NEW DELHI,LAXMI NAGAR,4.06,30.5,104.24,25,Smart Card,peak
20981,2024-10-04,CENTRAL SECRETARIAT,OLD DELHI,6.74,147.31,82.31,24,Tourist Card,off-peak
51952,2023-11-03,CHANDNI CHOWK,MANDI HOUSE,8.61,178.02,6.03,30,Single,off-peak
91027,2022-11-07,CENTRAL SECRETARIAT,KIRTI NAGAR,1.33,101.57,20.47,21,Smart Card,festival
139653,2024-03-11,AIIMS,RAJOURI GARDEN,3.04,192.17,95.38,23,Tourist Card,festival
96204,2022-05-09,MANDI HOUSE,RAJIV CHOWK,1.85,189.47,48.07,20,Single,peak
45199,2024-04-05,KALKAJI MANDIR,NEW DELHI,4.11,145.66,108.85,24,Single,off-peak
101304,2022-07-23,KASHMERE GATE,RAJIV CHOWK,1.31,55.03,51.3,18,Smart Card,peak
136932,2022-06-24,NEW DELHI,CENTRAL SECRETARIAT,5.32,43.72,105.93,21,Tourist Card,off-peak
29203,2022-07-21,NEW DELHI,MANDI HOUSE,9.57,107.47,55.64,22,Tourist Card,maintenance
46257,2022-05-04,JASOLA VIHAR,CENTRAL SECRETARIAT,3.44,19.82,17.49,26,Tourist Card,festival
85511,2022-12-27,HAUZ KHAS,AIIMS,6.32,89.04,99.26,22,Single,off-peak
7093,2024-01-25,RAJIV CHOWK,KALKAJI MANDIR,1.46,87.76,30.69,20,Tourist Card,peak
142608,2022-05-10,RAJIV CHOWK,AIIMS,1.98,159.46,72.84,23,Tourist Card,festival
102053,2024-07-28,RAJOURI GARDEN,OLD DELHI,12.24,34.27,77.99,18,Smart Card,off-peak
74065,2023-10-17,NOIDA CITY CENTRE,NETAJI SUBHASH PLACE,3.64,139.3,9.71,18,Tourist Card,weekend
21942,2024-06-13,INDERLOK,BARAKHAMBA ROAD,10.62,114.49,70.56,23,Tourist Card,festival
26817,2023-12-21,KALKAJI MANDIR,NOIDA CITY CENTRE,1.2,99.66,100.87,17,Tourist Card,festival
69763,2023-05-22,NOIDA CITY CENTRE,PRAGATI MAIDAN,2.47,11.45,62.46,16,Single,maintenance
107904,2024-11-19,KASHMERE GATE,OLD DELHI,10.18,138.86,111.32,15,Smart Card,festival
132061,2024-11-11,DILSHAD GARDEN,RAJOURI GARDEN,1.07,158.05,20.49,25,Tourist Card,festival
52113,2024-04-01,LAXMI NAGAR,KIRTI NAGAR,3.21,26.4,62.55,16,Smart Card,maintenance
101397,2023-01-05,NOIDA CITY CENTRE,NOIDA CITY CENTRE,1.5,96.03,109.39,20,Tourist Card,off-peak
5062,2024-10-07,NEW DELHI,KALKAJI MANDIR,3.31,132.06,72.6,23,Tourist Card,off-peak
88419,2023-09-16,KASHMERE GATE,KALKAJI MANDIR,2.29,33.77,64.91,17,Tourist Card,festival
27423,2022-12-18,RAJIV CHOWK,NOIDA CITY CENTRE,2.31,73.12,7.85,18,Smart Card,off-peak
109624,2022-05-26,JANAKPURI WEST,AIIMS,10.9,125.47,102.63,20,Single,off-peak
141175,2023-10-17,NEW DELHI,KIRTI NAGAR,2.07,178.92,93.72,21,Smart Card,festival
96714,2024-01-10,JANAKPURI WEST,PRAGATI MAIDAN,3.19,83.14,71.13,23,Tourist Card,off-peak
38581,2023-04-23,AIIMS,CENTRAL SECRETARIAT,0.7000000000000001,78.97,41.22,21,Tourist Card,off-peak
69217,2024-12-03,NOIDA CITY CENTRE,NEW DELHI,1.21,46.2,90.41,16,Single,maintenance
105692,2022-10-13,NOIDA CITY CENTRE,PUNJABI BAGH,11.68,76.3,105.25,21,Smart Card,festival
97501,2024-07-21,RAJIV CHOWK,DILSHAD GARDEN,2.14,60.81,67.73,16,Tourist Card,maintenance
29858,2022-03-21,RAJIV CHOWK,BARAKHAMBA ROAD,10.46,189.99,38.45,11,Tourist Card,maintenance
27894,2023-01-08,AIIMS,NETAJI SUBHASH PLACE,11.15,179.95,26.16,22,Single,off-peak
131369,2022-03-21,RAJIV CHOWK,LAXMI NAGAR,1.72,163.18,49.63,19,Tourist Card,off-peak
3087,2023-03-23,KASHMERE GATE,LAXMI NAGAR,4.55,11.42,34.81,19,Tourist Card,off-peak
92591,2023-07-28,MANDI HOUSE,JANAKPURI WEST,2.5300000000000002,28.91,31.09,18,Tourist Card,off-peak
33708,2024-09-06,MANDI HOUSE,PUNJABI BAGH,2.95,51.2,104.92,29,Single,off-peak
67754,2022-10-21,NOIDA CITY CENTRE,HAUZ KHAS,6.5600000000000005,24.06,69.28,15,Single,maintenance
31755,2022-01-12,MODEL TOWN,SHIVAJI PARK,5.63,19.97,69.53,17,Tourist Card,peak
88672,2022-07-19,CHANDNI CHOWK,LAXMI NAGAR,0.75,86.97,66.26,24,Tourist Card,off-peak
59442,2023-01-02,MANDI HOUSE,NETAJI SUBHASH PLACE,0.6000000000000001,66.14,28.63,30,Smart Card,peak
109355,2022-04-03,INDERLOK,HAUZ KHAS,1.63,62.4,95.61,18,Single,off-peak
122176,2023-02-21,MANDI HOUSE,JASOLA VIHAR,4.07,121.49,88.39,22,Tourist Card,peak
58523,2023-09-01,HAUZ KHAS,DILSHAD GARDEN,4.99,193.38,119.56,26,Smart Card,peak
7413,2022-10-06,HAUZ KHAS,NEW DELHI,1.28,152.0,88.68,23,Tourist Card,maintenance
119453,2024-10-16,JANAKPURI WEST,DILSHAD GARDEN,6.59,132.98,113.27,18,Smart Card,festival
84120,2022-12-30,MANDI HOUSE,PUNJABI BAGH,1.42,59.14,96.98,27,Tourist Card,off-peak
61775,2022-01-07,RAJIV CHOWK,KASHMERE GATE,3.62,175.5,33.63,21,Tourist Card,festival
114595,2022-08-20,JASOLA VIHAR,MANDI HOUSE,13.6,19.73,94.64,30,Tourist Card,festival
38645,2024-01-11,INDERLOK,RAJOURI GARDEN,0.5700000000000001,31.48,22.07,26,Tourist Card,maintenance
26779,2023-01-19,JASOLA VIHAR,NOIDA CITY CENTRE,4.22,72.27,30.05,21,Tourist Card,maintenance
75838,2022-06-02,AIIMS,INDERLOK,1.29,85.22,54.33,17,Tourist Card,maintenance
143321,2023-11-08,LAXMI NAGAR,CHANDNI CHOWK,4.49,124.35,49.2,28,Smart Card,weekend
15628,2024-08-17,NEW DELHI,PUNJABI BAGH,4.52,10.54,96.3,15,Tourist Card,festival
109556,2022-07-01,RAJIV CHOWK,AIIMS,0.71,131.31,27.09,22,Tourist Card,maintenance
107782,2023-07-17,NOIDA CITY CENTRE,HAUZ KHAS,11.99,29.85,51.09,19,Smart Card,weekend
136783,2022-12-07,JASOLA VIHAR,DILSHAD GARDEN,2.33,182.28,55.63,18,Tourist Card,festival
60154,2022-07-16,CENTRAL SECRETARIAT,OLD DELHI,10.2,130.89,7.35,19,Single,festival
30903,2023-10-02,RAJOURI GARDEN,NEW DELHI,4.97,41.02,108.97,29,Tourist Card,off-peak
74185,2024-05-08,HAUZ KHAS,LAXMI NAGAR,0.62,80.11,28.87,22,Single,maintenance
59975,2022-04-12,NEW DELHI,HAUZ KHAS,1.48,140.16,35.92,13,Tourist Card,off-peak
112059,2024-09-23,NEW DELHI,KIRTI NAGAR,6.63,93.69,7.44,16,Tourist Card,maintenance
112454,2022-10-04,MANDI HOUSE,OLD DELHI,9.94,167.69,57.21,23,Smart Card,festival
17393,2024-08-20,RAJIV CHOWK,RAJIV CHOWK,6.97,108.36,44.18,22,Tourist Card,weekend
90009,2022-12-30,NEW DELHI,LAXMI NAGAR,6.77,163.08,24.26,16,Tourist Card,weekend
62157,2023-07-06,NEW DELHI,NETAJI SUBHASH PLACE,1.11,153.38,67.26,22,Tourist Card,festival
98946,2023-07-16,RAJIV CHOWK,KASHMERE GATE,4.29,28.22,48.97,28,Tourist Card,off-peak
20652,2023-12-08,NEW DELHI,SHIVAJI PARK,16.86,130.36,74.77,19,Tourist Card,festival
24070,2023-07-05,RAJIV CHOWK,CHANDNI CHOWK,0.62,38.87,111.4,20,Tourist Card,festival
142096,2022-11-09,NEW DELHI,BARAKHAMBA ROAD,8.58,70.2,50.09,16,Smart Card,off-peak
118104,2023-04-27,RAJIV CHOWK,JANAKPURI WEST,2.1,40.19,44.52,15,Tourist Card,weekend
133558,2024-02-05,NOIDA CITY CENTRE,MANDI HOUSE,6.9,104.06,105.03,21,Smart Card,festival
138456,2024-01-27,RAJIV CHOWK,KALKAJI MANDIR,10.87,60.86,119.1,19,Tourist Card,off-peak
44456,2024-09-02,JASOLA VIHAR,SHIVAJI PARK,14.29,12.86,95.61,23,Single,festival
142058,2024-11-09,INDERLOK,NOIDA CITY CENTRE,8.44,163.87,6.62,12,Tourist Card,festival
38286,2023-12-04,RAJIV CHOWK,KIRTI NAGAR,4.74,24.59,28.55,30,Tourist Card,festival
127598,2022-03-15,INDERLOK,RAJOURI GARDEN,1.37,86.01,41.93,24,Tourist Card,weekend
44163,2023-10-16,LAXMI NAGAR,JASOLA VIHAR,8.13,166.92,33.32,23,Tourist Card,festival
145785,2022-11-21,RAJIV CHOWK,BARAKHAMBA ROAD,3.67,68.99,11.0,28,Smart Card,off-peak
101221,2024-10-10,RAJIV CHOWK,KASHMERE GATE,14.83,193.31,20.9,28,Tourist Card,maintenance
40490,2022-02-02,CHANDNI CHOWK,INDERLOK,0.5700000000000001,28.07,97.09,24,Tourist Card,off-peak
109680,2022-12-11,NOIDA CITY CENTRE,RAJIV CHOWK,1.83,43.73,22.13,12,Tourist Card,maintenance
28046,2022-01-12,JANAKPURI WEST,MANDI HOUSE,1.71,168.55,92.18,26,Tourist Card,off-peak
77207,2023-12-19,MANDI HOUSE,KALKAJI MANDIR,7.75,179.45,19.87,33,Tourist Card,maintenance
42558,2023-05-23,CHANDNI CHOWK,KALKAJI MANDIR,4.82,63.26,12.87,22,Smart Card,weekend
141295,2022-10-22,LAXMI NAGAR,HAUZ KHAS,4.12,112.45,39.0,24,Single,maintenance
122826,2022-02-23,CENTRAL SECRETARIAT,SHIVAJI PARK,5.96,77.28,37.83,19,Smart Card,peak
89035,2023-04-06,RAJIV CHOWK,AIIMS,7.52,191.79,22.89,28,Tourist Card,peak
10554,2023-10-01,RAJIV CHOWK,RAJIV CHOWK,5.87,160.26,8.31,21,Smart Card,maintenance
144605,2024-01-14,MANDI HOUSE,JASOLA VIHAR,6.31,199.4,73.28,17,Tourist Card,festival
74317,2022-06-28,NEW DELHI,KALKAJI MANDIR,2.8,27.34,114.29,22,Tourist Card,festival
64211,2022-12-24,HAUZ KHAS,MANDI HOUSE,4.35,40.37,97.26,14,Smart Card,weekend
136731,2024-10-27,NOIDA CITY CENTRE,RAJIV CHOWK,1.37,80.78,11.48,12,Tourist Card,maintenance
87385,2024-10-15,CENTRAL SECRETARIAT,CHANDNI CHOWK,2.11,172.91,43.96,35,Single,maintenance
148185,2023-07-16,NOIDA CITY CENTRE,RAJOURI GARDEN,3.06,10.69,35.29,15,Tourist Card,festival
129466,2022-08-20,MODEL TOWN,CENTRAL SECRETARIAT,8.57,164.66,117.14,19,Tourist Card,maintenance
98338,2024-07-06,CHANDNI CHOWK,JANAKPURI WEST,5.65,21.99,81.71,26,Tourist Card,peak
31174,2023-02-13,RAJIV CHOWK,RAJIV CHOWK,5.37,10.44,106.76,24,Smart Card,weekend
49155,2023-10-15,DILSHAD GARDEN,INDERLOK,11.87,150.61,30.89,19,Single,maintenance
5958,2023-02-08,NOIDA CITY CENTRE,CENTRAL SECRETARIAT,1.69,146.91,10.21,16,Smart Card,festival
64185,2024-09-04,MANDI HOUSE,MODEL TOWN,6.03,138.66,10.03,26,Single,festival
34111,2023-08-24,RAJOURI GARDEN,KIRTI NAGAR,6.42,66.33,101.07,25,Single,maintenance
81115,2022-02-03,MANDI HOUSE,NOIDA CITY CENTRE,18.47,138.99,93.43,18,Tourist Card,weekend
139449,2024-08-21,RAJIV CHOWK,JASOLA VIHAR,2.66,90.8,80.21,16,Tourist Card,off-peak
37795,2024-08-14,DILSHAD GARDEN,CENTRAL SECRETARIAT,12.14,39.05,47.25,22,Smart Card,peak
21958,2024-01-17,KALKAJI MANDIR,DILSHAD GARDEN,2.21,122.67,93.04,23,Tourist Card,festival
98324,2024-06-04,HAUZ KHAS,JASOLA VIHAR,5.46,111.22,6.73,24,Single,maintenance
8552,2022-04-10,NOIDA CITY CENTRE,CENTRAL SECRETARIAT,9.27,112.54,89.85,20,Tourist Card,maintenance
32039,2023-03-04,NEW DELHI,KALKAJI MANDIR,5.44,15.09,118.26,31,Single,festival
520,2022-06-14,MANDI HOUSE,JANAKPURI WEST,1.8,89.35,12.86,27,Tourist Card,maintenance
137677,2022-09-06,NOIDA CITY CENTRE,SHIVAJI PARK,2.07,63.09,47.96,21,Single,festival
14181,2022-04-14,MANDI HOUSE,JASOLA VIHAR,5.95,34.19,78.0,20,Tourist Card,off-peak
80805,2022-06-03,HAUZ KHAS,RAJOURI GARDEN,1.44,149.61,80.82,22,Tourist Card,festival
41794,2024-11-01,NOIDA CITY CENTRE,CHANDNI CHOWK,23.48,119.89,81.37,23,Smart Card,peak
118436,2022-03-10,INDERLOK,PRAGATI MAIDAN,3.2,37.4,92.28,28,Single,peak
73696,2022-07-23,KALKAJI MANDIR,MODEL TOWN,11.01,31.45,8.91,31,Single,maintenance
132590,2024-06-19,RAJIV CHOWK,RAJOURI GARDEN,4.69,35.54,23.39,29,Single,maintenance
71001,2022-04-21,NOIDA CITY CENTRE,NOIDA CITY CENTRE,8.56,30.27,90.43,18,Tourist Card,off-peak
27517,2022-10-17,NEW DELHI,NEW DELHI,1.71,26.4,118.39,24,Tourist Card,festival
120987,2024-06-24,RAJIV CHOWK,INDERLOK,1.15,46.89,17.86,18,Smart Card,festival
134574,2023-09-25,MANDI HOUSE,CHANDNI CHOWK,4.88,147.52,46.32,24,Single,off-peak
124032,2024-06-02,NOIDA CITY CENTRE,NOIDA CITY CENTRE,3.2800000000000002,177.14,8.62,21,Smart Card,peak
56267,2024-08-15,RAJIV CHOWK,CENTRAL SECRETARIAT,14.46,45.78,84.45,19,Tourist Card,maintenance
4160,2023-09-12,NOIDA CITY CENTRE,PUNJABI BAGH,3.22,30.96,31.63,20,Tourist Card,maintenance
138513,2023-10-11,NOIDA CITY CENTRE,KIRTI NAGAR,4.23,94.3,5.36,16,Single,peak
134953,2023-05-31,NOIDA CITY CENTRE,BARAKHAMBA ROAD,2.47,107.18,9.08,25,Tourist Card,maintenance
135772,2022-01-05,MANDI HOUSE,AIIMS,3.81,57.2,24.66,21,Tourist Card,maintenance
76786,2023-01-18,MANDI HOUSE,NOIDA CITY CENTRE,0.6900000000000001,60.25,74.9,13,Tourist Card,festival
112254,2022-08-29,MANDI HOUSE,BARAKHAMBA ROAD,2.67,145.98,56.96,21,Tourist Card,peak
70975,2023-03-14,MANDI HOUSE,NOIDA CITY CENTRE,1.54,21.42,10.24,19,Smart Card,off-peak
116891,2023-07-19,NOIDA CITY CENTRE,CENTRAL SECRETARIAT,11.2,132.28,85.74,23,Single,off-peak
127492,2024-05-14,NOIDA CITY CENTRE,RAJOURI GARDEN,2.95,30.25,29.9,22,Smart Card,festival
122870,2022-06-06,NOIDA CITY CENTRE,PRAGATI MAIDAN,1.51,154.29,97.07,14,Smart Card,weekend
67901,2022-07-30,RAJIV CHOWK,MODEL TOWN,8.17,117.66,70.42,23,Smart Card,festival
27524,2023-12-08,INDERLOK,PRAGATI MAIDAN,8.69,84.96,20.37,26,Tourist Card,peak
45325,2024-10-09,JANAKPURI WEST,DILSHAD GARDEN,4.85,13.83,60.31,18,Single,maintenance
94315,2024-11-07,KALKAJI MANDIR,SHIVAJI PARK,3.4,91.8,34.19,22,Tourist Card,festival
8866,2024-02-01,MODEL TOWN,LAXMI NAGAR,11.9,83.13,112.44,20,Single,festival
45625,2023-04-15,RAJIV CHOWK,KASHMERE GATE,0.88,198.17,60.76,15,Tourist Card,maintenance
22729,2022-11-21,LAXMI NAGAR,OLD DELHI,1.11,27.19,95.01,13,Single,off-peak
